order_id,line_no,product_id,quantity,unit_price,line_total,return_flag,refund_amount
89b7ab83-2996-42e1-8b6e-a9b7b9fc01e7,2,PROD000110,4,4.06,16.25,False,
89b7ab83-2996-42e1-8b6e-a9b7b9fc01e7,3,B2-PROD000011,1,3.97,3.97,False,
89b7ab83-2996-42e1-8b6e-a9b7b9fc01e7,4,B23-PROD000008,1,0.71,0.71,False,
89b7ab83-2996-42e1-8b6e-a9b7b9fc01e7,5,B6-PROD000001,1,0.18,0.18,False,
35de2d3b-44fc-4ce1-bdc9-e10910249109,1,B18-PROD000017,1,75.15,75.15,False,
35de2d3b-44fc-4ce1-bdc9-e10910249109,2,B23-PROD000001,1,13.11,13.11,False,
35de2d3b-44fc-4ce1-bdc9-e10910249109,3,B2-PROD000006,5,0.78,3.89,True,3.51
35de2d3b-44fc-4ce1-bdc9-e10910249109,4,PROD000110,1,1.0,1.0,True,0.94
94de7018-82b4-4543-8414-25c4a30c83ad,1,B23-PROD000014,5,15.55,77.73,True,57.36
94de7018-82b4-4543-8414-25c4a30c83ad,2,B18-PROD000001,1,9.76,9.76,False,
94de7018-82b4-4543-8414-25c4a30c83ad,3,B6-PROD000001,1,2.97,2.97,False,
123cbbef-f03c-45d6-b5a5-4666541296b5,1,B13-PROD000002,1,60.71,60.71,False,
123cbbef-f03c-45d6-b5a5-4666541296b5,2,PROD000106,1,8.0,8.0,False,
123cbbef-f03c-45d6-b5a5-4666541296b5,3,B3-PROD000002,2,0.73,1.46,False,
123cbbef-f03c-45d6-b5a5-4666541296b5,4,B17-PROD000004,1,0.38,0.38,False,
123cbbef-f03c-45d6-b5a5-4666541296b5,5,B3-PROD000016,1,0.13,0.13,True,0.1
3138194c-d1ea-4996-8dcb-f745c3ab81d6,1,B2-PROD000012,1,43.89,43.89,False,
3138194c-d1ea-4996-8dcb-f745c3ab81d6,2,B8-PROD000007,1,26.19,26.19,False,
3138194c-d1ea-4996-8dcb-f745c3ab81d6,3,PROD000104,3,30.98,92.94,False,
3138194c-d1ea-4996-8dcb-f745c3ab81d6,4,PROD000120,1,23.21,23.21,True,20.44
7859a8f4-7315-45c4-80e7-5afab9bb6eb1,1,B2-PROD000007,1,26.81,26.81,False,
7859a8f4-7315-45c4-80e7-5afab9bb6eb1,2,B2-PROD000009,4,9.08,36.32,False,
7859a8f4-7315-45c4-80e7-5afab9bb6eb1,3,B8-PROD000016,1,4.08,4.08,False,
7859a8f4-7315-45c4-80e7-5afab9bb6eb1,4,B21-PROD000117,1,0.84,0.84,True,0.74
7859a8f4-7315-45c4-80e7-5afab9bb6eb1,5,B15-PROD000005,4,0.08,0.31,False,
4fba8ad7-e19d-489f-9dbe-12abaaf7e341,1,B1-PROD000014,1,36.26,36.26,False,
4fba8ad7-e19d-489f-9dbe-12abaaf7e341,2,B15-PROD000002,2,6.86,13.72,False,
b3a5d746-f6c8-4c86-a0af-437076042e25,1,B3-PROD000012,2,31.93,63.86,False,
b3a5d746-f6c8-4c86-a0af-437076042e25,2,PROD000120,5,2.65,13.23,False,
b3a5d746-f6c8-4c86-a0af-437076042e25,3,B18-PROD000003,1,1.91,1.91,False,
6ba97dc1-4355-4590-bb82-34eae426148c,1,B13-PROD000010,1,75.49,75.49,False,
6ba97dc1-4355-4590-bb82-34eae426148c,2,B13-PROD000013,2,7.98,15.96,False,
6ba97dc1-4355-4590-bb82-34eae426148c,3,B3-PROD000012,3,1.3,3.9,False,
dc78449a-9779-4095-b22a-757da953df3c,1,B3-PROD000006,2,19.44,38.88,False,
dc78449a-9779-4095-b22a-757da953df3c,2,B21-PROD000117,1,12.24,12.24,False,
dc78449a-9779-4095-b22a-757da953df3c,3,B13-PROD000003,1,1.48,1.48,False,
dc78449a-9779-4095-b22a-757da953df3c,4,B8-PROD000005,1,0.53,0.53,False,
f22485f7-dc22-40bd-a1d6-fb6e481e9dae,1,B10-PROD000005,1,27.05,27.05,False,
f22485f7-dc22-40bd-a1d6-fb6e481e9dae,2,B2-PROD000004,1,111.25,111.25,False,
49793c2c-2a3d-4f1f-ace9-193994e19717,1,B1-PROD000019,2,37.45,74.9,False,
49793c2c-2a3d-4f1f-ace9-193994e19717,2,B23-PROD000004,1,17.28,17.28,False,
6ee744d2-93b7-461f-9eeb-5e16f5e85a73,1,B23-PROD000017,1,44.86,44.86,False,
6ee744d2-93b7-461f-9eeb-5e16f5e85a73,2,PROD000004,3,4.22,12.65,False,
6ee744d2-93b7-461f-9eeb-5e16f5e85a73,3,B13-PROD000016,1,3.07,3.07,False,
6ee744d2-93b7-461f-9eeb-5e16f5e85a73,4,B6-PROD000002,5,0.19,0.94,True,0.81
8f224225-df5f-481a-ba95-26b86ab0edcd,1,B8-PROD000002,1,140.16,140.16,True,114.49
8f224225-df5f-481a-ba95-26b86ab0edcd,2,B8-PROD000016,2,18.36,36.73,False,
8f224225-df5f-481a-ba95-26b86ab0edcd,3,B17-PROD000006,2,2.37,4.73,False,
8f224225-df5f-481a-ba95-26b86ab0edcd,4,B1-PROD000020,1,1.5,1.5,False,
46e70ea2-bb52-4823-aa05-3101aca65450,1,B18-PROD000018,1,55.56,55.56,False,
46e70ea2-bb52-4823-aa05-3101aca65450,2,B2-PROD000013,3,4.34,13.01,False,
46e70ea2-bb52-4823-aa05-3101aca65450,3,B6-PROD000010,1,1.9,1.9,True,1.53
46e70ea2-bb52-4823-aa05-3101aca65450,4,B21-PROD000118,1,0.21,0.21,False,
46e70ea2-bb52-4823-aa05-3101aca65450,5,B18-PROD000011,2,0.04,0.07,False,
60e65665-0c91-4559-a59c-58126b119410,1,B8-PROD000008,2,68.58,137.15,False,
60e65665-0c91-4559-a59c-58126b119410,2,B15-PROD000015,4,4.8,19.2,False,
60e65665-0c91-4559-a59c-58126b119410,3,B10-PROD000017,5,0.91,4.55,False,
80f1cedd-d7e4-4a21-8579-682f868c9618,1,B6-PROD000012,1,102.95,102.95,False,
80f1cedd-d7e4-4a21-8579-682f868c9618,2,B13-PROD000011,1,58.76,58.76,False,
80f1cedd-d7e4-4a21-8579-682f868c9618,3,B17-PROD000011,2,5.08,10.17,False,
7430aaa6-38c2-433f-86ef-dae0331173f3,1,B2-PROD000004,1,47.09,47.09,True,36.05
4f59c2d9-4286-4d71-adf0-41fd6fbbb965,1,PROD000017,1,19.24,19.24,True,17.78
4f59c2d9-4286-4d71-adf0-41fd6fbbb965,2,B3-PROD000020,1,150.32,150.32,False,
4f59c2d9-4286-4d71-adf0-41fd6fbbb965,3,B15-PROD000015,4,7.58,30.33,False,
4f59c2d9-4286-4d71-adf0-41fd6fbbb965,4,B2-PROD000016,2,4.32,8.65,False,
4f59c2d9-4286-4d71-adf0-41fd6fbbb965,5,B21-PROD000113,2,0.67,1.34,False,
33f4973b-009d-4495-897e-2b2cff1d212f,1,B18-PROD000001,2,18.5,37.0,False,
79623d71-94d2-4c88-a5e8-f0e166661c16,1,B13-PROD000019,1,13.66,13.66,False,
79623d71-94d2-4c88-a5e8-f0e166661c16,2,B13-PROD000016,2,94.06,188.13,False,
79623d71-94d2-4c88-a5e8-f0e166661c16,3,B2-PROD000017,2,10.35,20.7,False,
79623d71-94d2-4c88-a5e8-f0e166661c16,4,B15-PROD000017,2,2.92,5.85,True,4.2
79623d71-94d2-4c88-a5e8-f0e166661c16,5,B8-PROD000014,1,1.8,1.8,False,
6d1c335a-1b4a-436e-ad57-d8f628114cfa,1,B17-PROD000007,2,38.96,77.91,False,
6d1c335a-1b4a-436e-ad57-d8f628114cfa,2,B10-PROD000001,1,9.46,9.46,False,
6d1c335a-1b4a-436e-ad57-d8f628114cfa,3,B21-PROD000101,1,2.03,2.03,True,1.43
0e530041-bb64-42e6-bc6f-cc22156b346b,1,B13-PROD000006,3,6.82,20.46,False,
0e530041-bb64-42e6-bc6f-cc22156b346b,2,PROD000120,1,3.11,3.11,False,
0e530041-bb64-42e6-bc6f-cc22156b346b,3,PROD000004,6,0.12,0.7,False,
065061b1-908d-4499-949c-df46034ab795,1,B2-PROD000011,1,48.73,48.73,False,
065061b1-908d-4499-949c-df46034ab795,2,B8-PROD000010,3,2.55,7.64,False,
065061b1-908d-4499-949c-df46034ab795,3,B2-PROD000008,1,1.93,1.93,False,
70c6a7da-92a5-4d0c-b303-edb33c4d88a3,1,B10-PROD000011,1,41.97,41.97,False,
70c6a7da-92a5-4d0c-b303-edb33c4d88a3,2,B23-PROD000002,1,32.55,32.55,False,
70c6a7da-92a5-4d0c-b303-edb33c4d88a3,3,B6-PROD000003,2,4.72,9.44,False,
70c6a7da-92a5-4d0c-b303-edb33c4d88a3,4,B8-PROD000005,2,1.6,3.19,False,
c8b54882-44dd-420a-8cb8-f6378d49e53c,1,B18-PROD000011,1,25.17,25.17,True,18.84
c8b54882-44dd-420a-8cb8-f6378d49e53c,2,B15-PROD000010,3,18.67,56.01,False,
c8b54882-44dd-420a-8cb8-f6378d49e53c,3,B18-PROD000006,1,11.88,11.88,False,
1a000f7a-f1ba-4f41-bac8-45de20464386,1,PROD000014,1,41.32,41.32,False,
1a000f7a-f1ba-4f41-bac8-45de20464386,2,B17-PROD000013,1,7.8,7.8,False,
1a000f7a-f1ba-4f41-bac8-45de20464386,3,B15-PROD000011,1,1.79,1.79,False,
1a000f7a-f1ba-4f41-bac8-45de20464386,4,PROD000010,5,0.11,0.55,True,0.41
93177784-7c92-491a-b2c2-e08872c1d7ca,1,B13-PROD000003,4,26.16,104.63,False,
93177784-7c92-491a-b2c2-e08872c1d7ca,2,B2-PROD000020,1,31.46,31.46,False,
93177784-7c92-491a-b2c2-e08872c1d7ca,3,B23-PROD000016,1,9.17,9.17,False,
e79d887d-550f-4a34-9712-e1f12bcbdeb0,1,B10-PROD000010,1,76.4,76.4,False,
e79d887d-550f-4a34-9712-e1f12bcbdeb0,2,B13-PROD000007,1,10.04,10.04,False,
e79d887d-550f-4a34-9712-e1f12bcbdeb0,3,B15-PROD000008,1,3.39,3.39,False,
48ce9613-6475-4530-bf3a-bb015539fee1,1,B17-PROD000017,1,21.77,21.77,False,
48ce9613-6475-4530-bf3a-bb015539fee1,2,B6-PROD000012,4,9.03,36.13,False,
48ce9613-6475-4530-bf3a-bb015539fee1,3,B3-PROD000018,1,7.68,7.68,False,
48ce9613-6475-4530-bf3a-bb015539fee1,4,B3-PROD000002,1,2.23,2.23,False,
a0188b4e-3b45-47c5-8c4c-c64176ab3c36,1,B1-PROD000009,2,22.03,44.06,False,
a0188b4e-3b45-47c5-8c4c-c64176ab3c36,2,B23-PROD000003,1,14.12,14.12,True,11.48
91a08bbc-84d7-45d4-abd4-db384bda72f8,1,B21-PROD000114,2,23.56,47.11,False,
374c51a1-8934-4e42-8a84-2f3984517b26,1,B13-PROD000011,1,70.8,70.8,False,
374c51a1-8934-4e42-8a84-2f3984517b26,2,PROD000007,1,119.44,119.44,False,
374c51a1-8934-4e42-8a84-2f3984517b26,3,B13-PROD000008,2,8.49,16.98,False,
374c51a1-8934-4e42-8a84-2f3984517b26,4,B23-PROD000008,1,3.17,3.17,False,
374c51a1-8934-4e42-8a84-2f3984517b26,5,B2-PROD000006,1,0.6,0.6,False,
374c51a1-8934-4e42-8a84-2f3984517b26,6,B6-PROD000005,1,0.17,0.17,False,
b160bcc8-1917-4eab-8456-3ef4341de3ef,1,PROD000120,2,24.72,49.43,True,46.51
b160bcc8-1917-4eab-8456-3ef4341de3ef,2,PROD000008,1,5.09,5.09,False,
b160bcc8-1917-4eab-8456-3ef4341de3ef,3,PROD000115,1,1.32,1.32,False,
b160bcc8-1917-4eab-8456-3ef4341de3ef,4,B17-PROD000009,1,0.41,0.41,True,0.38
ab62aa7c-c0ef-4d63-95c1-e5cd52aced3d,1,B10-PROD000018,1,33.17,33.17,False,
25a5836d-76e6-415c-a7ad-5620eb47bada,1,B10-PROD000015,1,33.87,33.87,False,
a86dba5c-9e27-41dd-83dd-7fa9011ac9a7,1,B8-PROD000002,1,61.93,61.93,False,
a86dba5c-9e27-41dd-83dd-7fa9011ac9a7,2,B21-PROD000113,2,8.34,16.68,False,
c5a40a9f-be83-438e-9fac-be1a613e752f,1,B3-PROD000010,2,61.36,122.72,False,
c5a40a9f-be83-438e-9fac-be1a613e752f,2,B21-PROD000118,1,37.2,37.2,False,
c5a40a9f-be83-438e-9fac-be1a613e752f,3,B21-PROD000114,1,6.27,6.27,False,
c5a40a9f-be83-438e-9fac-be1a613e752f,4,B15-PROD000006,2,0.5,0.99,True,0.84
c5a40a9f-be83-438e-9fac-be1a613e752f,5,B6-PROD000020,2,0.08,0.15,False,
c5a40a9f-be83-438e-9fac-be1a613e752f,6,B8-PROD000016,2,0.02,0.05,False,
3e93a128-f001-4bbd-b430-ed27c8cd58e4,1,B3-PROD000017,2,36.42,72.83,False,
3e93a128-f001-4bbd-b430-ed27c8cd58e4,2,B2-PROD000013,1,44.48,44.48,False,
3e93a128-f001-4bbd-b430-ed27c8cd58e4,3,B23-PROD000009,1,6.77,6.77,False,
f01c999e-be2a-40a7-9e57-dd590fc11bd9,1,B17-PROD000007,3,57.25,171.74,False,
f01c999e-be2a-40a7-9e57-dd590fc11bd9,2,B17-PROD000004,1,38.08,38.08,False,
f01c999e-be2a-40a7-9e57-dd590fc11bd9,3,B15-PROD000002,1,5.79,5.79,False,
af2e9e42-076a-4ff6-8be6-f404985035c5,1,B17-PROD000001,3,14.73,44.2,False,
af2e9e42-076a-4ff6-8be6-f404985035c5,2,B1-PROD000004,2,4.36,8.71,False,
590be6bb-ea6e-494a-948f-3d7dda3a6b22,1,B13-PROD000012,1,84.51,84.51,False,
590be6bb-ea6e-494a-948f-3d7dda3a6b22,2,B21-PROD000112,2,6.69,13.38,False,
590be6bb-ea6e-494a-948f-3d7dda3a6b22,3,B13-PROD000015,5,0.69,3.43,False,
2bb3fd9c-598f-481b-8991-a6b9385d3bd6,1,B13-PROD000020,1,27.19,27.19,False,
2bb3fd9c-598f-481b-8991-a6b9385d3bd6,2,B2-PROD000005,1,148.0,148.0,True,106.42
2bb3fd9c-598f-481b-8991-a6b9385d3bd6,3,B2-PROD000007,1,26.08,26.08,False,
2bb3fd9c-598f-481b-8991-a6b9385d3bd6,4,B17-PROD000009,1,174.02,174.02,True,170.7
5aa0049a-6ef8-49f4-92a3-36b2df568f2d,1,B2-PROD000007,4,15.11,60.43,False,
5aa0049a-6ef8-49f4-92a3-36b2df568f2d,2,B3-PROD000004,1,16.46,16.46,False,
5aa0049a-6ef8-49f4-92a3-36b2df568f2d,3,PROD000011,1,4.31,4.31,True,3.83
5aa0049a-6ef8-49f4-92a3-36b2df568f2d,4,PROD000113,1,1.21,1.21,False,
61e6e3d6-58b9-490b-9610-a6500b77468f,1,PROD000011,1,29.23,29.23,False,
61e6e3d6-58b9-490b-9610-a6500b77468f,2,B2-PROD000013,1,4.46,4.46,False,
61e6e3d6-58b9-490b-9610-a6500b77468f,3,B13-PROD000004,1,1.36,1.36,False,
36e17762-b86b-4052-a1ae-2f6898e1f775,1,B1-PROD000011,2,25.37,50.74,True,38.44
36e17762-b86b-4052-a1ae-2f6898e1f775,2,B21-PROD000118,2,2.57,5.14,False,
36e17762-b86b-4052-a1ae-2f6898e1f775,3,B3-PROD000019,1,1.87,1.87,False,
3a705ac7-6d2b-44be-91f2-08cbbbac3bc2,1,B2-PROD000003,1,101.79,101.79,False,
3a705ac7-6d2b-44be-91f2-08cbbbac3bc2,2,B3-PROD000017,2,14.54,29.07,False,
e897b897-d315-4402-ad94-51688f51714c,1,B6-PROD000003,1,106.33,106.33,False,
e897b897-d315-4402-ad94-51688f51714c,2,B3-PROD000009,1,10.67,10.67,False,
e897b897-d315-4402-ad94-51688f51714c,3,B13-PROD000002,1,4.02,4.02,False,
d7d4b6f1-24d5-42a2-acb6-790d7d0a5a62,1,B10-PROD000015,2,24.05,48.1,False,
d7d4b6f1-24d5-42a2-acb6-790d7d0a5a62,2,B3-PROD000004,1,85.4,85.4,False,
d7d4b6f1-24d5-42a2-acb6-790d7d0a5a62,3,B18-PROD000001,1,13.66,13.66,False,
d7d4b6f1-24d5-42a2-acb6-790d7d0a5a62,4,B6-PROD000001,2,1.56,3.11,False,
d7d4b6f1-24d5-42a2-acb6-790d7d0a5a62,5,B6-PROD000019,1,1.2,1.2,False,
05afbbc5-5691-4fd7-ba8d-2dd1d88060c0,1,B2-PROD000009,1,45.28,45.28,False,
05afbbc5-5691-4fd7-ba8d-2dd1d88060c0,2,B15-PROD000009,3,2.13,6.39,False,
05afbbc5-5691-4fd7-ba8d-2dd1d88060c0,3,B3-PROD000001,1,1.7,1.7,False,
5baa63b7-e0d2-4fe9-9782-fb0dce56df7e,1,B6-PROD000019,1,77.09,77.09,False,
5baa63b7-e0d2-4fe9-9782-fb0dce56df7e,2,B8-PROD000015,1,12.88,12.88,False,
918a97c2-b8c8-4971-8933-b1ea79e228b3,1,B10-PROD000014,1,44.52,44.52,False,
918a97c2-b8c8-4971-8933-b1ea79e228b3,2,B13-PROD000018,1,6.59,6.59,False,
918a97c2-b8c8-4971-8933-b1ea79e228b3,3,PROD000108,1,1.5,1.5,False,
650cd66e-6d9b-4da2-baa1-a7f330f3d68d,1,B6-PROD000003,2,56.4,112.8,False,
650cd66e-6d9b-4da2-baa1-a7f330f3d68d,2,B10-PROD000016,1,21.3,21.3,False,
1971afe8-375a-41c5-af2a-0cc77e6b517f,1,B23-PROD000014,4,20.86,83.46,False,
1971afe8-375a-41c5-af2a-0cc77e6b517f,2,B21-PROD000109,1,22.5,22.5,False,
1971afe8-375a-41c5-af2a-0cc77e6b517f,3,B10-PROD000001,1,5.99,5.99,False,
1971afe8-375a-41c5-af2a-0cc77e6b517f,4,B10-PROD000009,2,1.12,2.25,False,
66141eea-e8d5-4232-b083-caaab8e713fb,1,PROD000019,1,35.48,35.48,False,
66141eea-e8d5-4232-b083-caaab8e713fb,2,B3-PROD000017,1,5.64,5.64,False,
239accee-e52c-438d-9057-cc9f32c074cf,1,B15-PROD000015,2,15.05,30.1,False,
16f8d09a-db55-40b8-bfdf-6d91a694ca72,1,B18-PROD000013,1,19.98,19.98,False,
16f8d09a-db55-40b8-bfdf-6d91a694ca72,2,B17-PROD000008,2,20.9,41.8,False,
87943d16-6400-47d9-a6ff-373f9d00174a,1,B10-PROD000001,1,71.52,71.52,False,
87943d16-6400-47d9-a6ff-373f9d00174a,2,PROD000013,4,5.94,23.77,False,
79777b2d-05db-4857-beae-d5bf72d0b573,1,PROD000014,1,12.78,12.78,False,
79777b2d-05db-4857-beae-d5bf72d0b573,2,B21-PROD000102,1,3.25,3.25,False,
82c68e2b-0baf-4d9b-b0a3-e7dd92d608d1,1,B15-PROD000012,1,14.73,14.73,False,
82c68e2b-0baf-4d9b-b0a3-e7dd92d608d1,2,B17-PROD000019,2,72.14,144.27,True,104.22
82c68e2b-0baf-4d9b-b0a3-e7dd92d608d1,3,B15-PROD000017,3,12.7,38.11,False,
82c68e2b-0baf-4d9b-b0a3-e7dd92d608d1,4,B21-PROD000118,4,1.26,5.03,False,
82c68e2b-0baf-4d9b-b0a3-e7dd92d608d1,5,B23-PROD000015,1,0.82,0.82,True,0.62
8e774d94-82a3-4079-a9d0-1d651867e4b9,1,B21-PROD000107,2,28.86,57.72,False,
8e774d94-82a3-4079-a9d0-1d651867e4b9,2,B6-PROD000010,1,10.75,10.75,False,
e62413f6-7cf6-4f8b-a000-0709047901e9,1,B21-PROD000109,4,20.31,81.24,False,
e62413f6-7cf6-4f8b-a000-0709047901e9,2,B21-PROD000106,1,14.35,14.35,False,
0844db78-85ab-4106-98e2-a338343cc374,1,B17-PROD000009,2,25.87,51.74,False,
0844db78-85ab-4106-98e2-a338343cc374,2,B21-PROD000114,2,3.76,7.52,False,
e0a98ea0-47c2-4a9c-813e-2db96c7a0554,1,PROD000013,3,13.97,41.92,False,
29fc35e6-852d-44c6-8f02-5ec157c00192,1,PROD000001,1,21.14,21.14,True,20.2
29fc35e6-852d-44c6-8f02-5ec157c00192,2,B18-PROD000001,1,4.83,4.83,False,
29fc35e6-852d-44c6-8f02-5ec157c00192,3,B3-PROD000016,1,0.71,0.71,False,
8459a6f1-5ee8-495f-a2d5-0f772d2d1134,1,B18-PROD000019,1,73.43,73.43,True,68.2
8459a6f1-5ee8-495f-a2d5-0f772d2d1134,2,B2-PROD000007,1,18.15,18.15,False,
8459a6f1-5ee8-495f-a2d5-0f772d2d1134,3,B6-PROD000007,1,2.57,2.57,False,
8459a6f1-5ee8-495f-a2d5-0f772d2d1134,4,B1-PROD000011,1,0.45,0.45,False,
8459a6f1-5ee8-495f-a2d5-0f772d2d1134,5,B18-PROD000005,1,0.08,0.08,False,
1e692e35-9960-484c-b1e0-d6875232bd36,1,B18-PROD000009,1,43.98,43.98,False,
7ce8dcb1-941f-49f2-b3a7-f6b2ae33065c,1,B13-PROD000016,1,18.55,18.55,False,
0a39d043-377c-45cd-b478-0e3eb2cba031,1,PROD000115,5,32.54,162.68,False,
0a39d043-377c-45cd-b478-0e3eb2cba031,2,B21-PROD000107,1,21.23,21.23,False,
0a39d043-377c-45cd-b478-0e3eb2cba031,3,PROD000007,1,3.41,3.41,False,
b8d3a613-d0a6-442b-a624-559eac80ad57,1,B21-PROD000109,1,23.98,23.98,False,
b8d3a613-d0a6-442b-a624-559eac80ad57,2,B23-PROD000013,1,24.09,24.09,False,
b8d3a613-d0a6-442b-a624-559eac80ad57,3,B21-PROD000105,1,23.41,23.41,True,17.13
b8d3a613-d0a6-442b-a624-559eac80ad57,4,B13-PROD000016,2,52.76,105.53,False,
b8d3a613-d0a6-442b-a624-559eac80ad57,5,B21-PROD000106,1,11.71,11.71,False,
b8d3a613-d0a6-442b-a624-559eac80ad57,6,B6-PROD000005,3,1.47,4.41,False,
b7fc9588-30a5-4362-a2fb-97484fcc40e6,1,B10-PROD000003,4,49.6,198.4,False,
b7fc9588-30a5-4362-a2fb-97484fcc40e6,2,B10-PROD000009,1,24.85,24.85,False,
b7fc9588-30a5-4362-a2fb-97484fcc40e6,3,B17-PROD000012,1,4.26,4.26,False,
b7fc9588-30a5-4362-a2fb-97484fcc40e6,4,B6-PROD000011,1,0.82,0.82,False,
b7fc9588-30a5-4362-a2fb-97484fcc40e6,5,PROD000107,1,0.12,0.12,False,
b7fc9588-30a5-4362-a2fb-97484fcc40e6,6,B2-PROD000020,2,0.02,0.04,True,0.04
c9b53f04-36ac-4493-b579-ee905018a421,1,B6-PROD000005,1,139.87,139.87,False,
c9b53f04-36ac-4493-b579-ee905018a421,2,PROD000019,1,29.49,29.49,False,
c9b53f04-36ac-4493-b579-ee905018a421,3,B15-PROD000001,1,7.54,7.54,False,
c9b53f04-36ac-4493-b579-ee905018a421,4,B18-PROD000013,1,2.71,2.71,False,
081d5b80-8a29-4030-ab82-d300c66b4058,1,B17-PROD000015,1,96.6,96.6,False,
081d5b80-8a29-4030-ab82-d300c66b4058,2,B23-PROD000011,2,32.12,64.24,False,
081d5b80-8a29-4030-ab82-d300c66b4058,3,B18-PROD000013,1,21.89,21.89,False,
081d5b80-8a29-4030-ab82-d300c66b4058,4,B2-PROD000011,2,19.29,38.58,False,
081d5b80-8a29-4030-ab82-d300c66b4058,5,B13-PROD000017,2,4.2,8.4,False,
081d5b80-8a29-4030-ab82-d300c66b4058,6,B18-PROD000002,1,2.44,2.44,True,2.19
081d5b80-8a29-4030-ab82-d300c66b4058,7,B15-PROD000007,1,0.72,0.72,False,
b704ef53-078f-4396-b95c-4d699c4a0c50,1,B6-PROD000003,3,50.54,151.63,False,
b704ef53-078f-4396-b95c-4d699c4a0c50,2,B8-PROD000019,2,10.66,21.31,True,17.87
b704ef53-078f-4396-b95c-4d699c4a0c50,3,PROD000002,3,1.24,3.72,False,
b704ef53-078f-4396-b95c-4d699c4a0c50,4,B6-PROD000004,2,0.69,1.38,False,
64c10553-678b-4083-80ed-154d8a3f1428,1,B17-PROD000006,3,17.55,52.65,True,39.35
64c10553-678b-4083-80ed-154d8a3f1428,2,B3-PROD000002,1,5.86,5.86,False,
64c10553-678b-4083-80ed-154d8a3f1428,3,B15-PROD000020,1,1.38,1.38,False,
64c10553-678b-4083-80ed-154d8a3f1428,4,B21-PROD000112,1,0.49,0.49,False,
36a386de-98d4-4cd1-b800-4c665fa7bb6c,1,B1-PROD000015,1,76.85,76.85,False,
36a386de-98d4-4cd1-b800-4c665fa7bb6c,2,PROD000015,2,7.42,14.85,False,
36a386de-98d4-4cd1-b800-4c665fa7bb6c,3,B10-PROD000013,1,4.6,4.6,True,3.88
793879e4-7f12-49e5-aa3c-9e94fc804290,1,PROD000019,1,48.74,48.74,False,
793879e4-7f12-49e5-aa3c-9e94fc804290,2,B15-PROD000015,1,5.9,5.9,False,
793879e4-7f12-49e5-aa3c-9e94fc804290,3,PROD000008,5,0.3,1.5,True,1.41
793879e4-7f12-49e5-aa3c-9e94fc804290,4,B10-PROD000006,1,0.18,0.18,False,
793879e4-7f12-49e5-aa3c-9e94fc804290,5,B6-PROD000011,1,0.06,0.06,False,
b6eb68ee-ffe9-4d47-b35e-1da304b0502a,1,B3-PROD000013,3,20.92,62.75,False,
b6eb68ee-ffe9-4d47-b35e-1da304b0502a,2,B2-PROD000009,1,12.37,12.37,False,
b6eb68ee-ffe9-4d47-b35e-1da304b0502a,3,B15-PROD000012,1,2.93,2.93,False,
96352792-5758-4d15-affe-57cab296cc43,1,PROD000109,1,26.05,26.05,False,
e3195735-64a9-41bd-8dad-823cc8ad8b17,1,B6-PROD000006,1,42.72,42.72,False,
e3195735-64a9-41bd-8dad-823cc8ad8b17,2,B10-PROD000014,1,83.07,83.07,False,
e3195735-64a9-41bd-8dad-823cc8ad8b17,3,B10-PROD000007,4,5.63,22.52,False,
e3195735-64a9-41bd-8dad-823cc8ad8b17,4,PROD000112,2,2.77,5.54,False,
e3195735-64a9-41bd-8dad-823cc8ad8b17,5,B15-PROD000013,2,0.38,0.77,False,
e3195735-64a9-41bd-8dad-823cc8ad8b17,6,B10-PROD000003,5,0.05,0.23,True,0.17
be9f29b6-6d0d-447f-aa13-d68ab79c5adb,1,B17-PROD000017,1,20.74,20.74,False,
be9f29b6-6d0d-447f-aa13-d68ab79c5adb,2,B1-PROD000001,2,31.3,62.61,False,
0ada4abe-2118-4fc2-8067-bb5be498883d,1,B15-PROD000014,1,41.92,41.92,False,
0ada4abe-2118-4fc2-8067-bb5be498883d,2,B15-PROD000016,1,22.46,22.46,True,17.83
0ada4abe-2118-4fc2-8067-bb5be498883d,3,B3-PROD000018,2,1.57,3.14,False,
bc23a8c5-3cda-4d04-8ad8-a98d5ff60fc8,1,B2-PROD000006,1,90.01,90.01,False,
bc23a8c5-3cda-4d04-8ad8-a98d5ff60fc8,2,B15-PROD000004,1,32.76,32.76,False,
bc23a8c5-3cda-4d04-8ad8-a98d5ff60fc8,3,PROD000001,1,26.62,26.62,False,
bc23a8c5-3cda-4d04-8ad8-a98d5ff60fc8,4,PROD000106,1,9.55,9.55,False,
8fce1dbb-b68b-496a-9ba2-a96d1a21a045,1,B17-PROD000009,2,27.4,54.8,False,
8fce1dbb-b68b-496a-9ba2-a96d1a21a045,2,B15-PROD000013,1,14.7,14.7,False,
8fce1dbb-b68b-496a-9ba2-a96d1a21a045,3,B1-PROD000004,1,3.15,3.15,False,
8fce1dbb-b68b-496a-9ba2-a96d1a21a045,4,B13-PROD000007,4,0.16,0.66,False,
8fce1dbb-b68b-496a-9ba2-a96d1a21a045,5,B13-PROD000015,1,0.18,0.18,False,
cf701959-803d-4c2c-b3fd-7ca9b7b520e7,1,B17-PROD000015,1,25.79,25.79,False,
cf701959-803d-4c2c-b3fd-7ca9b7b520e7,2,B17-PROD000003,1,9.38,9.38,False,
