claim_id,order_id,claim_date,claim_type,claim_status,reported_value,claim_amount,resolution_date,resolution_time_days,refunded_amount
CLM-20240511-64551,5b37c8d4-199f-4f9d-89ae-d139830f9e39,2024-05-05 00:00:00,damaged,resolved,37.06,41.09,2024-05-15 01:03:07,10.04,37.9
CLM-20240412-60764,d329ca65-afcf-433d-bec9-67bbd3a58d1e,2024-05-05 18:55:58,other,resolved,40.4,42.34,2024-05-11 00:33:47,5.23,9.37
CLM-20240425-62919,1971afe8-375a-41c5-af2a-0cc77e6b517f,2024-05-07 06:29:18,other,rejected,47.3,38.15,2024-05-14 12:46:18,7.26,0.0
CLM-20240520-91229,c7f82ba6-6810-431c-9ee7-66a0b47648dc,2024-05-11 00:00:00,damaged,resolved,40.87,45.84,2024-05-29 12:14:26,18.51,43.43
CLM-20240501-47820,650cd66e-6d9b-4da2-baa1-a7f330f3d68d,2024-05-11 22:50:16,other,in_investigation,31.73,26.1,,,
CLM-20240521-32706,1f16a01b-830c-45d9-b91a-55a9b5bf645b,2024-05-12 00:00:00,partial_delivery,resolved,28.97,27.02,2024-05-24 22:58:51,12.96,19.9
CLM-20240513-52296,dad71836-6a6f-4fd4-b4c3-a7cea73af254,2024-05-16 00:00:00,damaged,resolved,23.16,26.11,2024-06-02 19:57:10,17.83,24.12
CLM-20240519-34806,e0de0035-34f5-40d7-9021-e04c18405fc5,2024-05-19 00:00:00,delay,resolved,36.88,38.65,2024-06-01 15:17:41,13.64,6.79
CLM-20240522-65421,cbeea66d-8c1e-47fa-828b-4e39029cf6a3,2024-05-20 00:00:00,wrong_item,resolved,20.59,18.6,2024-06-02 07:56:35,13.33,11.94
CLM-20240514-60467,06e5aef7-b160-4f62-8f11-888f2d8bc9db,2024-05-20 00:00:00,delay,resolved,43.34,36.21,2024-05-29 05:33:56,9.23,5.0
CLM-20240515-40027,e6583bee-5f8b-4609-8f27-eab6f26fa2bf,2024-05-21 13:51:05,other,resolved,15.43,12.84,2024-05-28 06:36:42,6.7,4.64
CLM-20240504-35168,bee829c3-512f-4798-9d2c-6b483ffc08fc,2024-05-21 20:53:00,other,resolved,165.28,161.92,2024-06-02 00:07:48,11.14,38.8
CLM-20240518-97941,1f8de615-d4e0-4688-a9f6-2d4ded6ca31b,2024-05-23 19:02:35,stolen,resolved,69.01,77.14,2024-07-01 06:47:08,38.49,76.77
CLM-20240602-12192,6f67bf5a-2c54-4a3a-b8df-80965f7bad40,2024-05-26 00:00:00,missing_item,resolved,116.02,133.66,2024-06-09 13:56:05,14.58,103.16
CLM-20240519-45744,6e567425-10c6-4052-b9f6-738b89d2ae38,2024-05-27 00:00:00,wrong_item,resolved,87.18,85.78,2024-06-04 08:03:47,8.34,58.28
CLM-20240604-94688,b4568959-e00e-44ec-9a4c-880ed4520a4e,2024-05-28 00:00:00,wrong_item,resolved,33.92,27.56,2024-06-04 10:37:13,7.44,22.58
CLM-20240607-62460,1da6478d-bdfa-42eb-8cfd-7073a15b9bc5,2024-05-29 00:00:00,damaged,resolved,28.2,30.8,2024-06-09 04:57:39,11.21,29.49
CLM-20240609-70910,f809fb89-c969-407a-93c2-74eb87981dd0,2024-05-30 16:01:50,stolen,open,81.11,67.62,,,
CLM-20240530-67943,2e691c95-a2bc-404a-8b9e-082de08390b7,2024-05-31 00:00:00,damaged,resolved,111.72,97.87,2024-06-17 19:37:00,17.82,92.87
CLM-20240609-84681,04e6f981-cf67-40f6-9d6e-913dffb7a820,2024-06-01 00:00:00,missing_item,resolved,37.66,38.3,2024-06-12 05:00:38,11.21,26.82
CLM-20240524-13756,312766b1-7c58-46e0-b205-3b30805801b0,2024-06-03 00:00:00,missing_item,resolved,13.57,15.05,2024-06-10 22:18:08,7.93,8.38
CLM-20240607-72678,64771fc5-b36f-46b8-b664-61a19a2f7c66,2024-06-05 00:00:00,partial_delivery,resolved,267.14,290.29,2024-06-13 03:38:05,8.15,209.09
CLM-20240601-69424,ac7833e6-8c54-40d1-a6ab-5f5434723b82,2024-06-06 00:00:00,damaged,resolved,88.86,76.8,2024-06-26 15:58:04,20.67,71.54
CLM-20240607-16716,42627d23-7d5a-4a17-bb25-06fba2eef039,2024-06-07 00:00:00,damaged,resolved,182.66,203.12,2024-06-21 04:29:56,14.19,187.89
CLM-20240614-91761,43b1433d-6934-442d-9313-c1fb8b51d179,2024-06-08 00:00:00,delay,in_investigation,42.04,41.89,,,
CLM-20240615-54541,71764e50-baa6-42f2-9d60-edaec40e1731,2024-06-08 00:00:00,delay,rejected,84.26,85.71,2024-06-18 02:13:55,10.09,0.0
CLM-20240621-48662,bea2257c-27cd-4ec2-b439-b505b7768a42,2024-06-10 02:39:39,delay,resolved,38.4,39.25,2024-06-15 03:35:03,5.04,10.05
CLM-20240617-33814,a5e55890-9fda-4609-9167-f7f967de678b,2024-06-11 00:00:00,missing_item,resolved,115.0,118.43,2024-06-28 09:32:54,17.4,79.6
CLM-20240620-53352,6a78e0ea-a9d5-4901-ba8e-ede7fb294590,2024-06-15 00:00:00,missing_item,open,45.34,54.15,,,
CLM-20240623-82944,4696c408-de2d-4def-8bbe-29be4b265043,2024-06-17 00:00:00,wrong_item,rejected,49.95,58.12,2024-06-30 05:07:40,13.21,0.0
CLM-20240627-55939,421b6c9c-fe73-461d-8896-45edfc886e04,2024-06-20 00:00:00,damaged,resolved,63.29,59.5,2024-07-01 11:54:09,11.5,55.02
CLM-20240619-79222,b64fb1c8-c494-4b03-8413-c2def61ab76a,2024-06-21 00:00:00,delay,resolved,18.56,18.28,2024-06-27 16:39:11,6.69,5.03
CLM-20240626-58296,c196376e-25bd-4477-970f-dda8ce480e63,2024-06-22 23:27:06,delay,resolved,18.72,17.89,2024-06-28 02:42:53,5.14,6.61
CLM-20240702-29329,b9aa94ee-a8ab-4c61-b5af-ab4f5b0d015b,2024-06-24 00:00:00,damaged,in_investigation,84.03,96.28,,,
CLM-20240627-99376,d2213527-bb13-490d-8a98-5644dcf8b602,2024-06-24 00:00:00,damaged,open,33.26,33.37,,,
CLM-20240628-28113,c2f3b1cf-8d3a-4de0-928e-cd94d08fcb16,2024-06-24 11:42:18,stolen,resolved,100.99,90.71,2024-07-13 13:23:14,19.07,88.33
CLM-20240623-12976,c0027bb8-743a-4ce7-ab30-4e3c4e76bbd6,2024-06-26 00:00:00,wrong_item,resolved,20.19,18.34,2024-07-03 04:38:35,7.19,12.41
CLM-20240710-17488,399bfc80-fd7d-424b-935e-45506aeba72c,2024-06-27 23:29:54,delay,resolved,19.74,20.77,2024-07-10 13:37:33,12.59,7.67
CLM-20240624-52012,2903aafb-97a7-463b-9a90-e43a26594c08,2024-06-28 00:00:00,wrong_item,resolved,15.47,14.77,2024-07-10 05:25:08,12.23,10.57
CLM-20240707-13774,04e140ca-50c4-4174-99f6-7e8fc24699aa,2024-06-29 16:08:15,wrong_item,resolved,85.7,83.58,2024-07-11 03:55:16,11.49,66.57
CLM-20240626-34172,a85d5d77-776e-447c-b85c-a999957add95,2024-06-30 00:00:00,missing_item,resolved,39.75,43.27,2024-07-12 07:01:06,12.29,22.64
CLM-20240630-44754,94c1c03b-5248-4b74-b1c6-173a0dc9c15a,2024-07-01 00:00:00,damaged,open,51.5,60.29,,,
CLM-20240702-66414,4d493878-e77f-4b3f-9357-9b8aee512e9e,2024-07-02 00:00:00,damaged,resolved,115.74,109.41,2024-07-12 03:25:48,10.14,108.84
CLM-20240629-21233,9f5123cd-8807-49cb-9fea-b14fab056e6e,2024-07-02 10:24:36,other,resolved,12.84,14.8,2024-07-10 12:33:06,8.09,5.28
CLM-20240710-78324,35504eb1-b3ff-4db6-8de0-b544015c5455,2024-07-03 00:00:00,damaged,rejected,192.0,207.75,2024-07-23 17:29:07,20.73,0.0
CLM-20240706-22869,5bc2a598-4c86-4e78-b953-d59647aca969,2024-07-07 00:00:00,delay,resolved,25.58,27.19,2024-07-15 06:39:36,8.28,8.45
CLM-20240720-41171,d5eb5e1a-d2f0-4648-9246-564c60b8d0bd,2024-07-07 03:47:53,damaged,resolved,37.43,32.94,2024-07-18 11:12:12,11.31,30.59
CLM-20240627-31310,55a628e7-a61e-4fce-8e63-9c94c97f907d,2024-07-07 08:24:46,non_delivery,resolved,257.55,208.31,2024-07-27 22:03:22,20.57,198.65
CLM-20240718-17587,8195697b-006f-4b9b-af9e-79378290239b,2024-07-09 00:00:00,wrong_item,resolved,86.21,100.83,2024-07-15 10:47:59,6.45,78.56
CLM-20240712-31694,2b8dd9f5-4102-41a1-8857-f1eb566321c3,2024-07-10 13:11:17,stolen,resolved,50.05,49.33,2024-08-02 18:38:59,23.23,47.98
CLM-20240720-68867,e6da5db8-f58d-4ff1-93cc-3dd19591fa8c,2024-07-13 00:00:00,missing_item,open,20.85,18.61,,,
CLM-20240726-94285,8cbee4d3-8f3b-4aae-9f65-a1aae6f47083,2024-07-14 00:00:00,missing_item,resolved,44.77,52.98,2024-07-24 17:25:34,10.73,31.2
CLM-20240718-55788,59a90341-e03a-49de-8dec-e535a7d8239f,2024-07-15 00:00:00,missing_item,resolved,46.41,42.24,2024-07-22 17:07:35,7.71,32.68
CLM-20240713-72761,e27aa259-4690-4c33-b15b-1a96f8fe5a65,2024-07-15 00:00:00,damaged,resolved,55.53,61.94,2024-08-02 12:41:17,18.53,59.95
CLM-20240715-68147,6d505a7d-2555-4982-8d4a-2c1ad87d796d,2024-07-15 05:19:52,other,resolved,14.74,14.04,2024-07-23 11:04:16,8.24,3.36
CLM-20240709-33268,3cfd3902-a0b1-4be8-bcbf-ec54b24bfd9c,2024-07-16 21:55:43,other,resolved,9.92,8.48,2024-07-23 17:32:17,6.82,1.89
CLM-20240707-60637,d2a86088-1716-4835-abc8-adb09df4152d,2024-07-18 12:12:30,non_delivery,open,117.89,127.56,,,
CLM-20240722-53861,001adcec-271f-4dfb-8a4e-3db9771d3cbe,2024-07-21 00:00:00,damaged,resolved,48.1,52.24,2024-08-04 14:32:47,14.61,51.34
CLM-20240725-15456,80e9e3b7-4838-4260-9bc9-805a3fb47601,2024-07-21 00:00:00,partial_delivery,resolved,49.09,53.69,2024-07-26 04:16:35,5.18,37.92
CLM-20240717-54088,2eae1041-83c2-4051-a810-b89d7da1137f,2024-07-22 00:00:00,damaged,resolved,43.39,35.56,2024-08-09 02:15:01,18.09,34.49
CLM-20240718-73535,4f5fc40d-1b21-4d58-bafe-01812925e22d,2024-07-24 22:58:04,other,resolved,18.48,14.86,2024-08-07 19:00:27,13.83,3.68
CLM-20240726-73690,4b015a71-bf39-4d4d-b146-9c26ea00305d,2024-07-27 03:27:27,stolen,resolved,227.9,232.8,2024-08-13 22:29:48,17.79,228.19
CLM-20240720-45271,271b0d1a-3ac1-4a18-ba8c-41625cbcaf0e,2024-07-30 00:00:00,wrong_item,open,33.3,30.25,,,
CLM-20240729-10125,7156861e-5e4f-4a1a-b829-69c0efaa5e6e,2024-07-31 00:00:00,damaged,rejected,35.85,36.23,2024-08-07 18:14:03,7.76,0.0
CLM-20240807-35230,423683b3-560e-4772-8793-daf1430e497c,2024-07-31 00:00:00,delay,rejected,26.82,24.13,2024-08-09 13:34:50,9.57,0.0
CLM-20240807-13972,4afab966-7a01-4e70-89bd-99e3bfd7f6c7,2024-07-31 00:00:00,wrong_item,resolved,44.18,38.99,2024-08-13 22:15:45,13.93,32.2
CLM-20240806-69115,65dc7fdb-ef20-49d5-a37a-2f8dde5941ec,2024-07-31 00:00:00,damaged,resolved,32.43,28.21,2024-08-17 06:21:42,17.27,26.41
CLM-20240730-24628,0f41c9fd-12c1-41da-92f9-f897b24e1a64,2024-08-04 20:19:22,other,resolved,13.61,11.82,2024-08-10 01:07:20,5.2,2.38
CLM-20240809-16971,f1435c2d-af3c-42f9-876f-2e04297aa4a2,2024-08-05 02:46:02,stolen,resolved,119.26,136.94,2024-08-30 23:40:48,25.87,134.71
CLM-20240816-78498,40f5e3cb-5b34-471f-bd92-495c5deb0a9b,2024-08-07 00:00:00,damaged,resolved,80.04,94.48,2024-08-23 06:28:24,16.27,89.87
CLM-20240821-53375,b9ced4e0-70d4-472b-a3e2-5f578cfc3197,2024-08-10 21:33:05,damaged,resolved,13.35,15.14,2024-08-23 18:22:27,12.87,14.26
CLM-20240817-54974,507f562c-783c-4377-814d-e854d7dc0f3d,2024-08-11 00:00:00,wrong_item,resolved,11.48,9.76,2024-08-19 15:03:51,8.63,8.77
CLM-20240810-37100,81027241-aafb-4e5d-ab80-d47c12aff553,2024-08-13 00:00:00,delay,rejected,40.49,34.66,2024-08-24 10:41:09,11.45,0.0
CLM-20240817-33007,ba1440b7-4402-4a07-a8fa-b7838ba5a26b,2024-08-15 00:00:00,delay,in_investigation,15.65,17.23,,,
CLM-20240821-92990,43eadbf7-1c9d-4888-b1b2-fe92f5599ee0,2024-08-22 00:00:00,missing_item,resolved,32.6,33.65,2024-09-02 14:38:11,11.61,25.3
CLM-20240820-10368,6f405474-e6ee-4085-8edf-45db06b715c3,2024-08-24 00:00:00,damaged,resolved,148.07,128.03,2024-09-02 12:50:13,9.53,122.55
CLM-20240817-94984,8cb0bf0d-a12f-4c39-b34a-a2a24fe22b20,2024-08-24 00:00:00,wrong_item,resolved,59.92,65.48,2024-09-04 16:14:38,11.68,58.86
CLM-20240903-87481,a44da990-6515-4812-bf42-a2f720f214f6,2024-08-31 00:00:00,wrong_item,open,25.81,25.56,,,
CLM-20240910-52154,82058ff6-dc4c-4d0f-ae79-a60f7434c3c5,2024-09-01 00:00:00,damaged,resolved,154.24,183.7,2024-09-18 23:13:47,17.97,176.0
CLM-20240901-37005,b7a80994-8035-446e-a3ff-45e648099662,2024-09-03 00:00:00,missing_item,resolved,46.4,43.82,2024-09-21 15:11:00,18.63,34.57
CLM-20240917-80096,7d3c8970-7120-456b-98a6-972a28791ae9,2024-09-06 00:35:57,damaged,resolved,147.97,159.12,2024-09-26 14:51:53,20.59,151.32
CLM-20240914-64649,d04bc41c-dc46-4109-8aff-5d46d1d2e2df,2024-09-07 19:19:02,stolen,resolved,43.35,40.73,2024-10-10 15:14:58,32.83,40.53
CLM-20240911-59645,b85c6ab2-e55d-40ab-ba79-1a2a6da473e1,2024-09-08 04:46:04,stolen,resolved,87.74,80.1,2024-10-19 01:08:30,40.85,74.96
CLM-20240908-75876,5b0ba773-2808-4912-a47d-91e5e64f5cc1,2024-09-09 00:00:00,wrong_item,in_investigation,108.88,126.17,,,
CLM-20240911-83230,2236b9de-910a-483c-ac5a-174dd234c577,2024-09-09 00:00:00,damaged,resolved,18.35,19.01,2024-09-28 19:44:12,19.82,18.7
CLM-20240925-95398,74e25f35-f625-46f0-87d8-cd55f559818a,2024-09-17 00:00:00,damaged,resolved,105.47,89.39,2024-09-29 19:25:33,12.81,82.88
CLM-20240922-94076,ea4fae7a-3c65-4dc5-9792-64483cb3e135,2024-09-17 00:00:00,missing_item,resolved,61.6,57.44,2024-10-04 02:38:29,17.11,40.91
CLM-20240928-69432,ed9ac024-036d-465b-bebd-edb6e61a2fa2,2024-09-18 07:31:28,delay,rejected,84.43,67.97,2024-10-01 10:16:46,13.11,0.0
CLM-20240920-63649,0e798e49-6c12-4dd1-9a77-3d258064931b,2024-09-20 00:00:00,missing_item,open,47.4,43.99,,,
CLM-20240919-28898,6f9264c8-026a-4939-ace2-7937af711060,2024-09-25 00:00:00,wrong_item,rejected,24.99,26.09,2024-10-08 23:06:57,13.96,0.0
CLM-20241003-19837,2dbea150-3da3-4165-a37e-e8bf4b323a29,2024-09-27 00:00:00,wrong_item,resolved,16.72,17.17,2024-10-04 01:54:45,7.08,13.65
CLM-20241002-75123,c2033bed-dd40-44ff-a813-c3d5a97e8c90,2024-09-30 00:00:00,missing_item,resolved,80.7,73.98,2024-10-14 02:31:58,14.11,44.58
CLM-20241002-96069,791eddb7-0944-4c06-aa23-6fd85f3c3622,2024-10-04 00:00:00,damaged,resolved,44.25,36.92,2024-10-15 14:01:55,11.58,34.86
CLM-20241005-68896,bf823ad3-0eb7-4ba7-be67-adaf223f307c,2024-10-04 00:00:00,partial_delivery,resolved,49.46,54.86,2024-10-16 16:50:14,12.7,40.34
CLM-20241012-98475,5f2306ab-3dbb-47b9-a86b-bf6178d7c930,2024-10-07 00:00:00,wrong_item,in_investigation,57.99,51.49,,,
CLM-20241017-54630,3245183d-a830-4b1e-81f9-13cdf78a9bba,2024-10-09 00:00:00,damaged,in_investigation,25.37,27.66,,,
CLM-20241017-73428,4f864b18-c62b-47ad-a182-b67884387b66,2024-10-09 00:00:00,damaged,resolved,57.62,66.07,2024-10-20 18:03:09,11.75,60.28
CLM-20241014-73737,5a391a64-499c-45a5-92bb-7e4834cddd5b,2024-10-10 00:00:00,delay,resolved,23.81,21.73,2024-10-22 23:10:17,12.97,4.78
CLM-20241009-92511,0a355b27-6640-459d-87a7-1e8e6aad6ab1,2024-10-10 00:02:47,non_delivery,resolved,82.57,73.82,2024-11-06 08:31:06,27.35,73.29
CLM-20241012-73000,4e056afd-c453-4154-acc3-a2a6c9328587,2024-10-11 00:00:00,wrong_item,resolved,51.84,46.5,2024-10-24 00:24:13,13.02,40.66
CLM-20241011-58429,8b4e6c81-53ff-41b6-84d2-d869caf55b67,2024-10-11 08:30:41,stolen,resolved,66.45,77.0,2024-11-22 14:37:17,42.25,76.52
CLM-20241011-27843,5a9904f7-a09b-42da-bf20-7279bddd1d91,2024-10-12 22:26:38,other,resolved,45.34,46.95,2024-10-19 03:40:08,6.22,13.93
CLM-20241018-68028,f0c173f3-e7df-46b2-a1f5-5d1cbf07f5b2,2024-10-14 00:00:00,wrong_item,open,38.38,31.2,,,
CLM-20241012-91210,487a0395-4472-4ccc-8fab-0d530d0efbe1,2024-10-15 04:04:38,stolen,resolved,35.74,38.21,2024-10-30 10:29:14,15.27,35.73
CLM-20241026-16557,4d2ad322-91fb-4f53-a37e-845c337abf90,2024-10-19 00:00:00,wrong_item,resolved,60.62,56.54,2024-11-01 09:13:34,13.38,48.7
CLM-20241019-15939,7bc6d809-a39a-4e02-8ee3-7c9022559880,2024-10-20 00:00:00,damaged,resolved,189.6,215.78,2024-10-27 03:14:59,7.14,198.95
CLM-20241031-72000,88106ae3-ccfb-4d2e-9455-d1f38e10e1e7,2024-10-22 00:00:00,wrong_item,rejected,46.66,43.75,2024-11-03 20:54:33,12.87,0.0
CLM-20241027-63626,dc617b55-ea8b-4323-ae2d-ef4c8f2b1826,2024-10-25 00:00:00,damaged,resolved,55.9,54.11,2024-11-13 09:33:40,19.4,52.79
CLM-20241031-27762,703db0f2-6f24-4329-aeb5-43c3866b4bf9,2024-10-26 00:00:00,damaged,resolved,27.98,30.64,2024-11-12 09:03:21,17.38,29.44
CLM-20241026-78541,52a4a5b8-1acf-464f-b41f-9c5f18c3ea58,2024-10-28 00:00:00,wrong_item,resolved,109.37,92.32,2024-11-06 00:24:29,9.02,70.94
CLM-20241031-19185,1baf25cf-ab1e-4ca1-8a85-b4a16892b3fd,2024-10-29 00:00:00,damaged,rejected,56.68,58.75,2024-11-11 17:54:55,13.75,0.0
CLM-20241031-69502,2220eccb-7dac-4d30-b0db-51e6d51f86db,2024-10-29 06:05:46,missing_item,in_investigation,279.22,276.93,,,
CLM-20241018-21565,acb7d72c-4d62-4cfa-9727-94d2b3d23f07,2024-10-30 10:59:43,stolen,open,131.03,133.59,,,
CLM-20241105-65878,ed1e699a-377c-4c5b-ad50-9def28aca755,2024-10-31 00:00:00,wrong_item,resolved,101.27,98.86,2024-11-10 22:34:27,10.94,88.34
CLM-20241107-16795,c96e1bf6-6a71-4470-a4ce-e3c7102f18ff,2024-11-02 00:00:00,wrong_item,resolved,34.69,40.07,2024-11-09 23:54:54,8.0,26.35
CLM-20241110-80272,3a6917e9-d318-490b-890c-bd4015d620c0,2024-11-03 00:00:00,damaged,rejected,429.38,440.09,2024-11-11 01:04:19,8.04,0.0
CLM-20241114-81980,aebe3179-4e2a-4712-82ea-54f0ad019895,2024-11-06 00:00:00,delay,resolved,16.06,15.31,2024-11-17 04:54:46,11.2,4.28
CLM-20241111-62584,5e0c2abf-4d7d-4b19-8c6e-9102a210c00b,2024-11-07 00:00:00,missing_item,resolved,256.42,226.29,2024-11-20 13:20:02,13.56,166.08
CLM-20241109-81600,481da622-de59-4d3b-930b-87f9c648b38f,2024-11-08 00:00:00,delay,open,15.6,14.78,,,
CLM-20241114-13926,82b48b31-61c9-40a0-926a-6a6a1fdd75c1,2024-11-08 17:11:13,non_delivery,open,48.84,54.83,,,
CLM-20241118-56814,d26d7eb1-7e16-4eff-8bfb-a5c46a1d4758,2024-11-09 00:00:00,damaged,resolved,50.77,45.57,2024-11-28 11:53:01,19.5,43.44
CLM-20241113-72099,960f4f19-3e16-4f43-8d26-13b4d723b97b,2024-11-10 00:00:00,wrong_item,resolved,24.77,21.66,2024-11-17 14:35:17,7.61,14.19
CLM-20241117-54183,ee15a0b8-22f8-48e5-acbf-de150add779a,2024-11-12 00:00:00,damaged,in_investigation,40.29,47.91,,,
CLM-20241110-92844,ce02b68a-9d89-4bd3-9b74-e8e16cff2f6a,2024-11-14 02:03:29,stolen,resolved,59.71,51.89,2024-12-16 20:48:45,32.78,48.2
CLM-20241103-46389,2f727ec1-73d2-40a5-8638-6c051a5e1722,2024-11-14 04:36:25,stolen,rejected,57.1,66.16,2024-12-15 14:18:16,31.4,0.0
CLM-20241125-42924,f6a77a1a-9c36-4bb6-bc20-86c0f468a97a,2024-11-15 00:00:00,damaged,resolved,115.82,120.0,2024-11-25 08:51:23,10.37,114.82
CLM-20241117-86303,816891b3-4df3-4779-936d-8bdb89a35ebb,2024-11-17 01:20:31,stolen,resolved,51.03,59.43,2024-12-16 19:05:37,29.74,55.9
CLM-20241129-74052,b3ca787b-bc5e-45d8-9166-4b1ecd523de7,2024-11-20 00:00:00,missing_item,resolved,35.39,40.31,2024-11-28 03:07:00,8.13,32.05
CLM-20241128-21679,8b3a3068-7278-4a9a-8298-6c1a5d381d69,2024-11-20 00:00:00,damaged,rejected,375.49,326.6,2024-11-30 07:31:34,10.31,0.0
CLM-20241128-34269,df127efd-9ba0-46df-9a20-1e6f4831a839,2024-11-20 02:53:03,stolen,resolved,206.78,214.86,2024-12-10 09:51:39,20.29,202.57
CLM-20241119-84398,fdf3750f-8b0f-44ed-9e3e-bdd9de94aabb,2024-11-21 01:57:41,non_delivery,resolved,393.38,321.43,2024-12-17 18:21:56,26.68,312.38
CLM-20241129-49708,f921d8f3-6bd5-4d4b-816a-95b1ed46a820,2024-11-21 20:17:00,other,resolved,29.08,26.46,2024-11-27 00:05:32,5.16,7.03
CLM-20241121-68565,b2798379-9593-4ab9-bcbc-c29ae87d9760,2024-11-22 00:00:00,wrong_item,open,68.1,61.57,,,
CLM-20241130-96333,c6305bad-93c3-4fe2-a92e-699a7ee420f5,2024-11-22 00:00:00,wrong_item,resolved,78.47,83.98,2024-11-29 15:53:23,7.66,59.23
CLM-20241127-49441,fe7dfd1c-bb05-4775-a946-0ff3f4d119ad,2024-11-22 00:00:00,missing_item,resolved,317.9,257.41,2024-12-10 13:01:25,18.54,199.46
CLM-20241129-59101,b916b086-f3df-4871-a095-027ea2d68f2a,2024-11-22 00:00:00,missing_item,resolved,20.9,20.99,2024-12-04 10:18:28,12.43,11.5
CLM-20241122-82246,3b37b5c0-aff4-414b-accc-3076c606604b,2024-11-22 17:31:11,other,resolved,60.82,53.23,2024-11-29 16:49:23,6.97,6.4
CLM-20241123-98719,134666b2-bb7f-4765-b789-90fdf8cda408,2024-11-23 00:00:00,damaged,resolved,118.99,119.51,2024-12-06 23:04:38,13.96,108.28
CLM-20241124-48636,dd9a407e-b17a-4a56-aee4-9a3eabbfe32c,2024-11-23 09:07:06,stolen,resolved,122.39,132.73,2024-12-19 02:04:27,25.71,124.95
CLM-20241125-87167,2de04c91-eed7-4cff-b3d2-0a568151b8ca,2024-11-23 20:58:55,stolen,open,360.47,318.95,,,
CLM-20241129-49440,b0f2536d-f16f-4059-a573-116593749558,2024-11-24 00:00:00,damaged,rejected,90.37,106.64,2024-12-10 23:54:29,17.0,0.0
CLM-20241122-22228,ec7e80b1-289b-4916-8092-6973dcd3e014,2024-11-24 12:37:25,stolen,resolved,487.28,404.68,2024-12-25 16:10:37,31.15,377.52
CLM-20241201-38337,b1665feb-491b-4844-96c6-04c9785836b9,2024-11-25 00:00:00,damaged,resolved,110.94,120.04,2024-12-03 03:40:48,8.15,112.3
CLM-20241125-96911,32cba575-a5da-417e-9315-2378a7d62d13,2024-11-25 00:00:00,damaged,resolved,215.93,204.3,2024-12-14 07:37:10,19.32,202.8
CLM-20241125-72987,ca1420e9-a177-458a-be3b-5ededdb3a17d,2024-11-25 00:00:00,damaged,resolved,56.35,58.1,2024-12-06 06:56:01,11.29,56.16
CLM-20241120-21325,5323e5c6-a5be-4842-b612-ceda3462ad32,2024-11-25 00:00:00,wrong_item,resolved,151.81,159.51,2024-11-30 03:54:41,5.16,124.82
CLM-20241121-78089,01b41e15-bf87-49a3-832d-5415b8bab0bc,2024-11-26 00:00:00,wrong_item,resolved,42.16,48.29,2024-12-03 23:02:37,7.96,42.95
CLM-20241204-32522,ed82320f-80da-4a25-ba49-9f1f9b772822,2024-11-26 00:00:00,damaged,resolved,104.04,101.47,2024-12-05 10:28:51,9.44,93.1
CLM-20241126-84090,6cd6f77a-9c0f-4e53-9c80-82461a86b11b,2024-11-27 11:43:42,non_delivery,resolved,380.98,409.97,2024-12-14 12:52:19,17.05,373.71
CLM-20241128-12353,c0b97f67-c8f4-4547-b5f4-fbb76680c0d6,2024-11-28 00:00:00,damaged,resolved,97.84,90.83,2024-12-18 17:53:25,20.75,82.59
CLM-20241126-34394,ea105e18-062c-47e4-ab95-e209e996ce1c,2024-11-30 00:00:00,partial_delivery,open,186.42,206.42,,,
CLM-20241128-97746,8911a255-4b86-426d-b077-f3ddbe71a155,2024-11-30 00:00:00,missing_item,in_investigation,197.08,211.59,,,
CLM-20241204-22281,4922010e-429f-4d33-9030-e71531a1397a,2024-11-30 02:09:35,damaged,resolved,322.46,385.07,2024-12-09 15:04:51,9.54,373.18
CLM-20241125-81504,e8fdb700-4cde-4df5-bd12-8c0540f0b191,2024-12-01 00:00:00,missing_item,in_investigation,256.34,278.51,,,
CLM-20241122-12063,5f0a3b65-8819-44c1-b991-911029add17a,2024-12-01 21:23:04,other,open,63.81,59.85,,,
CLM-20241211-91462,79eede82-8f8d-4ed5-abee-5be2e388dfe0,2024-12-01 23:07:57,stolen,in_investigation,69.15,63.72,,,
CLM-20241203-82807,df1d2695-60be-4b2c-92c9-b9917b3815c9,2024-12-02 00:00:00,wrong_item,resolved,498.22,500.96,2024-12-08 07:17:17,6.3,411.68
CLM-20241123-88966,9620c639-987e-4b9b-84e8-e47b32f94a0b,2024-12-02 00:00:00,damaged,in_investigation,278.7,283.27,,,
CLM-20241127-35176,8bf25f92-4d69-4c93-a163-cb255438ea36,2024-12-02 00:00:00,wrong_item,open,72.55,75.19,,,
CLM-20241130-48392,b4295358-cb9a-4d0b-bcbb-3f8004cc6c0e,2024-12-02 00:00:00,missing_item,open,269.75,297.18,,,
CLM-20241205-50916,5536848c-a28e-4588-b3ff-bac20523d2ba,2024-12-02 15:19:29,other,rejected,442.17,464.07,2024-12-13 21:36:30,11.26,0.0
CLM-20241210-37948,143dc7b6-8191-4fd2-81e5-fcb16602b3bc,2024-12-03 00:00:00,damaged,resolved,93.1,91.89,2024-12-21 21:30:12,18.9,85.71
CLM-20241207-84675,d1f66064-0dcf-4983-8a7f-3da3f02e44d1,2024-12-03 11:08:15,non_delivery,resolved,50.84,51.29,2025-01-16 00:01:26,43.54,49.26
