order_id,leg_seq,state_code,date_month,entered_at,exited_at,distance_km,leg_duration_hours,vandalism_incidents,theft_incident_flag
dd710a8d-f0bb-4733-80b9-455471831769,1,MN,2022-02-01,2022-02-10 10:43:18,2022-02-10 11:45:11,485,1.03,0,False
dd710a8d-f0bb-4733-80b9-455471831769,2,TN,2022-02-01,2022-02-10 21:14:59,2022-02-10 22:29:36,646,1.24,0,False
dd710a8d-f0bb-4733-80b9-455471831769,3,TN,2022-02-01,2022-02-11 05:15:28,2022-02-11 06:15:28,459,1.0,0,False
dd87c6e6-3580-4d13-b919-7ba1826adf9d,1,OR,2024-12-01,2024-12-01 13:37:51,2024-12-01 14:00:36,235,0.38,0,False
dd87c6e6-3580-4d13-b919-7ba1826adf9d,2,VT,2024-12-01,2024-12-01 23:15:14,2024-12-02 00:15:14,205,1.0,0,False
dd8d9ad7-eaf5-40fc-804d-f1cc921af0a1,1,WI,2020-06-01,2020-06-25 01:31:24,2020-06-25 05:31:37,212,4.0,0,False
dd8d9ad7-eaf5-40fc-804d-f1cc921af0a1,2,CA,2020-06-01,2020-06-25 15:17:07,2020-06-25 19:12:44,358,3.93,0,False
dd923273-9861-4584-acc8-48ac547fcb97,1,CT,2023-08-01,2023-08-24 21:07:29,2023-08-24 22:12:08,65,1.08,0,False
dd9428cd-93f3-488a-affe-edb15bfe8227,1,MA,2022-09-01,2022-09-12 17:17:30,2022-09-12 18:44:16,727,1.45,0,False
dd9428cd-93f3-488a-affe-edb15bfe8227,2,FL,2022-09-01,2022-09-13 04:57:12,2022-09-13 06:13:09,650,1.27,0,False
dd95bc47-6f8f-483b-9ada-f525552e0421,1,NE,2022-06-01,2022-06-23 11:48:43,2022-06-23 16:22:42,255,4.57,0,False
dd95bc47-6f8f-483b-9ada-f525552e0421,2,KS,2022-06-01,2022-06-23 17:20:30,2022-06-23 19:58:11,170,2.63,0,False
dd95bc47-6f8f-483b-9ada-f525552e0421,3,CT,2022-06-01,2022-06-24 03:01:50,2022-06-24 14:27:31,661,11.43,0,False
dd98e012-2544-4da6-b634-ef973aac6eca,1,VT,2020-07-01,2020-07-04 10:20:29,2020-07-04 11:56:14,777,1.6,0,False
dd98e012-2544-4da6-b634-ef973aac6eca,2,NE,2020-07-01,2020-07-04 14:17:39,2020-07-04 14:36:04,160,0.31,0,False
dd9a407e-b17a-4a56-aee4-9a3eabbfe32c,1,NY,2024-11-01,2024-11-17 10:37:34,2024-11-17 20:49:10,524,10.19,0,False
dd9a407e-b17a-4a56-aee4-9a3eabbfe32c,2,FL,2024-11-01,2024-11-18 03:29:07,2024-11-18 18:08:52,462,14.66,0,False
dd9a407e-b17a-4a56-aee4-9a3eabbfe32c,3,WY,2024-11-01,2024-11-19 00:26:10,2024-11-19 09:07:06,433,8.68,0,False
dd9b50a0-68b3-4379-be0b-7a6d376e2605,1,KY,2025-04-01,2025-04-25 00:24:41,2025-04-25 01:24:41,88,1.0,0,False
dda4ff33-7d82-4827-bb58-8baf7afb9892,1,NJ,2023-03-01,2023-03-10 20:20:47,2023-03-11 04:30:01,411,8.15,0,False
dda4ff33-7d82-4827-bb58-8baf7afb9892,2,FL,2023-03-01,2023-03-11 12:36:16,2023-03-11 19:13:09,607,6.61,0,False
dda6fa3e-a049-424c-b2f4-e3abb7bc8e91,1,MO,2025-08-01,2025-08-27 11:03:41,2025-08-27 11:34:03,252,0.51,0,False
dda6fa3e-a049-424c-b2f4-e3abb7bc8e91,2,AR,2025-08-01,2025-08-27 14:27:45,2025-08-27 15:35:22,718,1.13,0,False
dda6fa3e-a049-424c-b2f4-e3abb7bc8e91,3,KY,2025-08-01,2025-08-27 16:29:53,2025-08-27 17:29:53,400,1.0,0,False
dda9729c-b28b-406e-97ef-b1bf320a9213,1,CA,2023-01-01,2023-01-26 10:51:32,2023-01-26 22:48:18,523,11.95,0,False
dda9729c-b28b-406e-97ef-b1bf320a9213,2,AK,2023-01-01,2023-01-27 04:38:30,2023-01-27 05:50:11,530,1.19,0,False
ddac53e3-cf30-4978-af50-39b4975d5a35,1,CT,2025-04-01,2025-04-01 06:46:11,2025-04-01 21:23:38,414,14.62,0,False
ddac53e3-cf30-4978-af50-39b4975d5a35,2,ME,2025-04-01,2025-04-01 23:16:33,2025-04-02 01:52:55,682,2.61,0,False
ddb22e1d-0a24-4617-8c2a-db644ca123c6,1,WI,2020-08-01,2020-08-06 10:16:16,2020-08-06 21:01:24,481,10.75,0,False
ddb22e1d-0a24-4617-8c2a-db644ca123c6,2,CA,2020-08-01,2020-08-07 07:30:58,2020-08-07 17:36:50,492,10.1,0,False
ddb22e1d-0a24-4617-8c2a-db644ca123c6,3,SC,2020-08-01,2020-08-08 04:23:56,2020-08-09 01:52:39,940,21.48,0,False
ddb22e1d-0a24-4617-8c2a-db644ca123c6,4,ME,2020-08-01,2020-08-09 09:56:14,2020-08-10 00:12:06,1480,14.26,0,False
ddb26a77-c9cc-4cd9-b36c-d02270c9a735,1,WA,2023-12-01,2023-12-15 23:45:07,2023-12-16 09:00:28,525,9.26,0,False
ddb26a77-c9cc-4cd9-b36c-d02270c9a735,2,IN,2023-12-01,2023-12-16 16:12:18,2023-12-17 04:20:21,465,12.13,0,False
ddb42673-15c0-4e91-b9c5-18d48dd29343,1,PA,2020-04-01,2020-04-10 20:55:37,2020-04-10 21:11:03,126,0.26,0,False
ddbb4e9b-fa8a-4ed9-b4f5-7c6296989dd8,1,MI,2021-11-01,2021-11-23 03:28:31,2021-11-23 16:27:52,991,12.99,0,False
ddbb4e9b-fa8a-4ed9-b4f5-7c6296989dd8,2,IN,2021-11-01,2021-11-23 21:38:05,2021-11-25 04:05:13,1434,30.45,0,False
ddbb4e9b-fa8a-4ed9-b4f5-7c6296989dd8,3,FL,2021-11-01,2021-11-25 12:15:58,2021-11-26 06:15:34,1014,17.99,0,False
ddbb4e9b-fa8a-4ed9-b4f5-7c6296989dd8,4,IN,2021-11-01,2021-11-26 15:18:42,2021-11-27 10:30:29,1278,19.2,0,False
ddc0c478-4dfd-446f-977a-300dd3763891,1,CO,2020-02-01,2020-02-27 10:24:35,2020-02-27 11:31:29,590,1.12,0,False
ddc0c478-4dfd-446f-977a-300dd3763891,2,IA,2020-02-01,2020-02-27 22:25:13,2020-02-27 23:06:04,394,0.68,0,False
ddc0c478-4dfd-446f-977a-300dd3763891,3,AR,2020-02-01,2020-02-28 03:44:57,2020-02-28 04:44:57,295,1.0,0,False
ddc5eb1d-08d2-499f-b186-8fbe0916703e,1,RI,2022-06-01,2022-06-12 05:23:27,2022-06-12 06:22:25,580,0.98,0,False
ddc5eb1d-08d2-499f-b186-8fbe0916703e,2,OK,2022-06-01,2022-06-12 08:20:39,2022-06-12 08:43:17,201,0.38,0,False
ddc5eb1d-08d2-499f-b186-8fbe0916703e,3,NY,2022-06-01,2022-06-12 09:52:17,2022-06-12 10:37:17,409,0.75,0,False
ddcb20d1-b868-46d3-b6b9-81eabe5d6e11,1,NE,2021-04-01,2021-04-12 10:49:13,2021-04-12 16:40:40,289,5.86,0,False
ddcb20d1-b868-46d3-b6b9-81eabe5d6e11,2,MS,2021-04-01,2021-04-12 17:25:49,2021-04-13 04:34:51,667,11.15,0,False
dde3e555-5286-43b1-b581-ef45bc341ebe,1,IA,2024-04-01,2024-04-01 12:19:03,2024-04-01 20:23:59,412,8.08,0,False
dde3e555-5286-43b1-b581-ef45bc341ebe,2,NE,2024-04-01,2024-04-02 03:59:03,2024-04-02 20:52:53,723,16.9,0,False
dde3e555-5286-43b1-b581-ef45bc341ebe,3,CO,2024-04-01,2024-04-02 23:12:26,2024-04-03 05:06:00,705,5.89,0,False
ddea46b1-6cf5-4230-8736-530d440ce26c,1,NC,2022-12-01,2022-12-07 21:29:38,2022-12-09 06:27:31,1463,32.96,0,False
ddea46b1-6cf5-4230-8736-530d440ce26c,2,MA,2022-12-01,2022-12-09 12:22:56,2022-12-10 15:57:08,1294,27.57,0,False
ddea46b1-6cf5-4230-8736-530d440ce26c,3,TX,2022-12-01,2022-12-11 01:36:15,2022-12-11 12:49:54,911,11.23,0,False
ddea46b1-6cf5-4230-8736-530d440ce26c,4,NV,2022-12-01,2022-12-11 20:33:43,2022-12-12 10:27:48,1486,13.9,0,False
ddfb50d1-b7d8-4d57-ae87-5b285e183d20,1,AL,2023-07-01,2023-07-17 19:31:22,2023-07-17 21:07:17,84,1.6,0,False
ddfc41d0-fb1a-4cfd-aab7-30800492e7fe,1,MN,2024-11-01,2024-11-13 10:59:17,2024-11-13 12:04:30,572,1.09,0,False
ddfc41d0-fb1a-4cfd-aab7-30800492e7fe,2,VT,2024-11-01,2024-11-13 18:02:36,2024-11-13 18:34:09,309,0.53,0,False
ddfc41d0-fb1a-4cfd-aab7-30800492e7fe,3,MN,2024-11-01,2024-11-14 05:34:28,2024-11-14 06:34:28,794,1.0,0,False
ddfd0918-fcba-4c98-8a56-cb9e00a63d28,1,KS,2021-01-01,2021-01-12 04:35:31,2021-01-12 15:16:28,360,10.68,0,False
ddfd0918-fcba-4c98-8a56-cb9e00a63d28,2,ND,2021-01-01,2021-01-12 22:12:33,2021-01-13 06:56:05,742,8.73,0,False
de049623-8f79-4f55-a81a-f2c0c7ae09ea,1,TN,2024-12-01,2024-12-16 18:26:36,2024-12-17 22:52:09,1691,28.43,0,False
de049623-8f79-4f55-a81a-f2c0c7ae09ea,2,LA,2024-12-01,2024-12-18 07:25:24,2024-12-19 06:08:36,1358,22.72,0,False
de049623-8f79-4f55-a81a-f2c0c7ae09ea,3,MN,2024-12-01,2024-12-19 15:40:21,2024-12-20 20:16:31,1237,28.6,0,False
de049623-8f79-4f55-a81a-f2c0c7ae09ea,4,MO,2024-12-01,2024-12-21 03:39:36,2024-12-21 23:08:30,875,19.48,0,False
de049623-8f79-4f55-a81a-f2c0c7ae09ea,5,NE,2024-12-01,2024-12-22 01:31:58,2024-12-23 16:27:08,1530,38.92,0,False
de049623-8f79-4f55-a81a-f2c0c7ae09ea,6,OH,2024-12-01,2024-12-23 17:53:26,2024-12-25 07:59:22,1321,38.1,0,False
de049623-8f79-4f55-a81a-f2c0c7ae09ea,7,ID,2024-12-01,2024-12-25 13:22:27,2024-12-27 14:34:03,1943,49.19,0,False
de049623-8f79-4f55-a81a-f2c0c7ae09ea,8,WA,2024-12-01,2024-12-28 02:08:36,2024-12-28 19:32:03,1909,17.39,0,False
de06e1e4-7a9e-44ca-96a6-33a12865d070,1,WA,2020-11-01,2020-11-19 11:19:46,2020-11-20 04:14:11,1162,16.91,1,False
de06e1e4-7a9e-44ca-96a6-33a12865d070,2,MA,2020-11-01,2020-11-20 10:25:24,2020-11-21 12:05:44,1490,25.67,0,False
de06e1e4-7a9e-44ca-96a6-33a12865d070,3,ME,2020-11-01,2020-11-21 23:20:15,2020-11-22 10:56:22,676,11.6,0,False
de06e1e4-7a9e-44ca-96a6-33a12865d070,4,MN,2020-11-01,2020-11-22 14:04:52,2020-11-23 05:14:37,972,15.16,0,False
de06e1e4-7a9e-44ca-96a6-33a12865d070,5,IN,2020-11-01,2020-11-23 16:39:20,2020-11-23 19:52:08,431,3.21,0,False
de1f6159-e420-42f1-9cda-747798ea4f61,1,KY,2020-11-01,2020-11-29 13:40:02,2020-11-29 16:35:18,188,2.92,0,False
de1f6159-e420-42f1-9cda-747798ea4f61,2,MI,2020-11-01,2020-11-29 20:15:36,2020-11-30 01:58:42,355,5.72,0,False
de578a4a-e032-4537-b6f8-69dbec8d609c,1,CO,2025-09-01,2025-09-19 14:43:34,2025-09-20 12:03:18,754,21.33,0,False
de578a4a-e032-4537-b6f8-69dbec8d609c,2,MS,2025-09-01,2025-09-20 18:56:00,2025-09-21 08:57:02,450,14.02,0,False
de578a4a-e032-4537-b6f8-69dbec8d609c,3,NE,2025-09-01,2025-09-21 16:17:04,2025-09-22 07:09:44,645,14.88,0,False
de5bf85a-4814-46f6-950a-3cd8fe3b41e9,1,VT,2023-05-01,2023-05-19 04:49:54,2023-05-20 01:18:13,1337,20.47,0,False
de5bf85a-4814-46f6-950a-3cd8fe3b41e9,2,KY,2023-05-01,2023-05-20 06:50:59,2023-05-20 16:57:42,701,10.11,0,False
de5bf85a-4814-46f6-950a-3cd8fe3b41e9,3,OH,2023-05-01,2023-05-20 18:21:37,2023-05-22 09:29:26,1850,39.13,0,False
de5bf85a-4814-46f6-950a-3cd8fe3b41e9,4,KY,2023-05-01,2023-05-22 17:29:09,2023-05-23 07:14:40,1040,13.76,0,False
de5bf85a-4814-46f6-950a-3cd8fe3b41e9,5,NC,2023-05-01,2023-05-23 12:30:46,2023-05-24 20:04:09,1847,31.56,1,False
de5bf85a-4814-46f6-950a-3cd8fe3b41e9,6,ND,2023-05-01,2023-05-24 21:26:10,2023-05-26 01:07:30,1239,27.69,0,False
de5bf85a-4814-46f6-950a-3cd8fe3b41e9,7,LA,2023-05-01,2023-05-26 03:12:54,2023-05-27 03:43:59,1668,24.52,0,False
de5bf85a-4814-46f6-950a-3cd8fe3b41e9,8,ND,2023-05-01,2023-05-27 12:18:52,2023-05-27 23:27:46,1260,11.15,0,False
de602fe2-746e-4727-af8d-4c1f0df90663,1,LA,2022-10-01,2022-10-10 21:34:32,2022-10-10 22:02:43,196,0.47,0,False
de602fe2-746e-4727-af8d-4c1f0df90663,2,GA,2022-10-01,2022-10-11 01:46:15,2022-10-11 02:46:15,682,1.0,0,False
de64570c-50d0-4d6e-ad15-6e79cc48ba1e,1,MA,2021-12-01,2021-12-12 20:28:07,2021-12-12 20:44:33,156,0.27,0,False
de64570c-50d0-4d6e-ad15-6e79cc48ba1e,2,CA,2021-12-01,2021-12-12 23:36:56,2021-12-13 00:36:56,489,1.0,0,False
de693ee3-5808-44dc-aea6-b35feb72b661,1,RI,2023-04-01,2023-04-28 20:16:09,2023-04-29 08:38:57,728,12.38,0,False
de693ee3-5808-44dc-aea6-b35feb72b661,2,AR,2023-04-01,2023-04-29 20:13:30,2023-04-30 11:40:20,685,15.45,0,False
de693ee3-5808-44dc-aea6-b35feb72b661,3,TN,2023-04-01,2023-04-30 23:10:57,2023-05-01 15:32:09,945,16.35,0,False
de693ee3-5808-44dc-aea6-b35feb72b661,4,LA,2023-05-01,2023-05-01 22:15:56,2023-05-02 19:23:55,1407,21.13,0,False
de693ee3-5808-44dc-aea6-b35feb72b661,5,WV,2023-05-01,2023-05-03 02:38:31,2023-05-03 06:26:16,595,3.8,0,False
de722e37-2781-4ca9-a57f-f8d6290e7f71,1,TN,2021-09-01,2021-09-10 02:54:59,2021-09-10 13:10:59,335,10.27,0,False
de722e37-2781-4ca9-a57f-f8d6290e7f71,2,OK,2021-09-01,2021-09-10 19:59:08,2021-09-11 06:17:25,504,10.3,0,False
de722e37-2781-4ca9-a57f-f8d6290e7f71,3,UT,2021-09-01,2021-09-11 13:17:01,2021-09-11 19:14:23,624,5.96,0,False
de7b99f8-7b04-422c-948a-9992a3774248,1,SD,2023-03-01,2023-03-06 10:04:23,2023-03-07 00:23:31,565,14.32,0,False
de7b99f8-7b04-422c-948a-9992a3774248,2,ID,2023-03-01,2023-03-07 08:56:38,2023-03-07 19:04:51,422,10.14,1,False
de7b99f8-7b04-422c-948a-9992a3774248,3,NM,2023-03-01,2023-03-08 05:18:22,2023-03-08 08:43:34,313,3.42,0,False
de7dabac-3ed7-4152-b933-40f8e95d302e,1,SC,2023-09-01,2023-09-05 09:10:45,2023-09-05 10:00:29,385,0.83,0,False
de7dabac-3ed7-4152-b933-40f8e95d302e,2,FL,2023-09-01,2023-09-05 18:07:28,2023-09-05 19:07:28,398,1.0,0,False
de7e9b5d-e242-442b-9e0d-5eb574dde4b0,1,WI,2021-12-01,2021-12-28 04:46:55,2021-12-28 06:02:46,718,1.26,0,False
de7e9b5d-e242-442b-9e0d-5eb574dde4b0,2,NH,2021-12-01,2021-12-28 14:04:31,2021-12-28 15:40:04,663,1.59,0,False
de80e81a-bba1-4727-8162-70abe250e33d,1,RI,2020-03-01,2020-03-23 10:25:44,2020-03-23 17:44:03,413,7.31,0,False
de80e81a-bba1-4727-8162-70abe250e33d,2,NC,2020-03-01,2020-03-24 01:26:03,2020-03-24 10:14:08,460,8.8,0,False
de80e81a-bba1-4727-8162-70abe250e33d,3,PA,2020-03-01,2020-03-24 16:11:00,2020-03-24 21:59:07,727,5.8,0,False
de82613b-9ea3-4fdf-8f8e-40ed23956cf4,1,SC,2020-09-01,2020-09-07 21:13:19,2020-09-09 11:20:03,1237,38.11,0,False
de82613b-9ea3-4fdf-8f8e-40ed23956cf4,2,ID,2020-09-01,2020-09-09 21:42:19,2020-09-10 17:20:23,932,19.63,1,False
de82613b-9ea3-4fdf-8f8e-40ed23956cf4,3,FL,2020-09-01,2020-09-11 02:56:14,2020-09-12 06:42:50,1110,27.78,0,False
de82613b-9ea3-4fdf-8f8e-40ed23956cf4,4,NJ,2020-09-01,2020-09-12 06:56:44,2020-09-12 14:20:34,699,7.4,0,False
de889941-09a5-4670-84d2-8282262cce95,1,AZ,2022-12-01,2022-12-14 10:55:02,2022-12-14 11:22:19,285,0.45,0,False
de889941-09a5-4670-84d2-8282262cce95,2,MN,2022-12-01,2022-12-14 20:04:14,2022-12-14 21:04:14,161,1.0,0,False
de8a50b5-1245-4b47-8058-9c1f9f6f9638,1,IA,2020-01-01,2020-01-13 21:11:20,2020-01-13 21:27:00,175,0.26,0,False
de8a50b5-1245-4b47-8058-9c1f9f6f9638,2,KY,2020-01-01,2020-01-13 22:09:44,2020-01-13 22:27:34,172,0.3,0,False
de8a8bfd-8a5f-4b19-bf92-0fc072ba4d63,1,NY,2022-12-01,2022-12-03 07:21:01,2022-12-03 14:41:32,295,7.34,0,False
de8a8bfd-8a5f-4b19-bf92-0fc072ba4d63,2,NC,2022-12-01,2022-12-03 17:26:10,2022-12-04 00:58:33,351,7.54,0,False
de8a8bfd-8a5f-4b19-bf92-0fc072ba4d63,3,IL,2022-12-01,2022-12-04 06:11:20,2022-12-04 21:54:12,449,15.71,0,False
de8aef90-a61c-484f-a088-3974c36412bb,1,MS,2025-02-01,2025-02-08 03:07:48,2025-02-08 09:19:47,275,6.2,0,False
de8aef90-a61c-484f-a088-3974c36412bb,2,VA,2025-02-01,2025-02-08 17:23:40,2025-02-08 22:31:21,416,5.13,0,False
de90096d-d3c3-433f-946a-7fd598f0805c,1,SD,2020-07-01,2020-07-09 14:24:14,2020-07-09 15:46:31,632,1.37,0,False
de90096d-d3c3-433f-946a-7fd598f0805c,2,IL,2020-07-01,2020-07-09 19:37:29,2020-07-09 22:46:59,1429,3.16,0,False
de90096d-d3c3-433f-946a-7fd598f0805c,3,NV,2020-07-01,2020-07-10 08:44:45,2020-07-10 10:34:08,1002,1.82,0,False
de90096d-d3c3-433f-946a-7fd598f0805c,4,WI,2020-07-01,2020-07-10 21:15:38,2020-07-10 22:43:00,936,1.46,0,False
de90096d-d3c3-433f-946a-7fd598f0805c,5,IA,2020-07-01,2020-07-11 04:55:09,2020-07-11 06:12:01,643,1.28,0,False
de90096d-d3c3-433f-946a-7fd598f0805c,6,IL,2020-07-01,2020-07-11 10:42:06,2020-07-11 13:05:53,1570,2.4,0,False
de90096d-d3c3-433f-946a-7fd598f0805c,7,TX,2020-07-01,2020-07-11 18:49:13,2020-07-11 20:26:47,1835,1.63,1,False
de902c8d-39f2-45e2-9492-756f98442597,1,ID,2021-07-01,2021-07-27 02:42:47,2021-07-27 05:06:32,178,2.4,0,False
de902c8d-39f2-45e2-9492-756f98442597,2,NH,2021-07-01,2021-07-27 13:39:58,2021-07-27 19:52:47,444,6.21,0,False
de987d8b-8768-4909-8d05-bcf89f96cb95,1,ME,2025-05-01,2025-05-04 16:57:18,2025-05-04 17:41:15,414,0.73,0,False
de987d8b-8768-4909-8d05-bcf89f96cb95,2,ID,2025-05-01,2025-05-04 21:29:39,2025-05-04 22:29:39,300,1.0,0,False
de9d78a8-5532-4588-9865-d1d256281d0c,1,TN,2025-05-01,2025-05-16 04:01:03,2025-05-16 19:17:05,485,15.27,0,False
de9d78a8-5532-4588-9865-d1d256281d0c,2,LA,2025-05-01,2025-05-17 03:10:33,2025-05-17 14:07:30,565,10.95,0,False
de9d78a8-5532-4588-9865-d1d256281d0c,3,DE,2025-05-01,2025-05-17 17:24:40,2025-05-18 19:50:35,1111,26.43,0,False
de9d78a8-5532-4588-9865-d1d256281d0c,4,AL,2025-05-01,2025-05-19 05:28:34,2025-05-20 08:12:13,1337,26.73,0,False
de9d78a8-5532-4588-9865-d1d256281d0c,5,TN,2025-05-01,2025-05-20 17:14:18,2025-05-21 10:41:24,1466,17.45,0,False
dea26044-3b19-4de5-ac4f-66945524fc43,1,CA,2021-01-01,2021-01-31 10:53:20,2021-01-31 17:55:37,386,7.04,0,False
dea26044-3b19-4de5-ac4f-66945524fc43,2,SC,2021-02-01,2021-02-01 04:12:05,2021-02-01 12:19:59,415,8.13,0,False
dea26044-3b19-4de5-ac4f-66945524fc43,3,MD,2021-02-01,2021-02-01 21:01:14,2021-02-02 03:03:23,663,6.04,0,False
dea5239c-2df5-4367-852c-27cdd7db7157,1,FL,2025-07-01,2025-07-07 02:44:21,2025-07-07 17:44:20,664,15.0,0,False
dea5239c-2df5-4367-852c-27cdd7db7157,2,TX,2025-07-01,2025-07-07 21:31:24,2025-07-08 15:04:09,772,17.55,0,False
dea5239c-2df5-4367-852c-27cdd7db7157,3,AZ,2025-07-01,2025-07-09 02:42:05,2025-07-09 18:43:34,541,16.02,0,False
dea5239c-2df5-4367-852c-27cdd7db7157,4,WV,2025-07-01,2025-07-10 01:45:44,2025-07-10 07:02:09,1149,5.27,0,False
dea5ba62-40f0-4d91-90e8-54c9418dc90b,1,RI,2023-11-01,2023-11-21 15:06:43,2023-11-21 16:33:04,694,1.44,0,False
dea5ba62-40f0-4d91-90e8-54c9418dc90b,2,NV,2023-11-01,2023-11-22 04:21:32,2023-11-22 05:11:15,491,0.83,0,False
deb39586-896c-4b76-b4fa-05852afe8d29,1,AZ,2023-08-01,2023-08-05 21:01:17,2023-08-05 22:23:57,781,1.38,0,False
deb39586-896c-4b76-b4fa-05852afe8d29,2,MN,2023-08-01,2023-08-06 07:46:05,2023-08-06 08:46:05,501,1.0,0,False
debd9cf3-74ad-4aa0-a9de-0bfe8c8bd7ec,1,SC,2020-07-01,2020-07-06 07:06:06,2020-07-06 09:41:39,1439,2.59,1,False
debd9cf3-74ad-4aa0-a9de-0bfe8c8bd7ec,2,WI,2020-07-01,2020-07-06 17:15:25,2020-07-06 19:08:50,1025,1.89,0,False
debd9cf3-74ad-4aa0-a9de-0bfe8c8bd7ec,3,VA,2020-07-01,2020-07-07 06:52:09,2020-07-07 08:33:16,1208,1.69,0,False
debd9cf3-74ad-4aa0-a9de-0bfe8c8bd7ec,4,WI,2020-07-01,2020-07-07 16:51:26,2020-07-07 17:51:26,973,1.0,0,False
decf509e-07a2-4dba-8b5d-a6e33ec5a696,1,AZ,2020-05-01,2020-05-07 19:28:36,2020-05-07 19:43:27,146,0.25,0,False
ded525f1-0c6a-4395-ac32-b8e5609e9a84,1,DE,2021-02-01,2021-02-14 11:44:45,2021-02-14 12:41:11,466,0.94,0,False
ded525f1-0c6a-4395-ac32-b8e5609e9a84,2,KY,2021-02-01,2021-02-14 14:20:48,2021-02-14 15:20:48,372,1.0,0,False
deeb2fe6-63b4-4821-b93c-c764c413d70d,1,IL,2022-12-01,2022-12-19 22:26:09,2022-12-20 08:25:25,659,9.99,0,False
deeb2fe6-63b4-4821-b93c-c764c413d70d,2,SD,2022-12-01,2022-12-20 10:57:11,2022-12-20 16:40:00,501,5.71,0,False
def05177-fb9b-4a29-a057-2a6e07dae15f,1,CA,2020-02-01,2020-02-18 00:40:13,2020-02-18 08:19:35,419,7.66,0,False
def05177-fb9b-4a29-a057-2a6e07dae15f,2,MO,2020-02-01,2020-02-18 16:31:19,2020-02-19 20:34:13,1379,28.05,0,False
def05177-fb9b-4a29-a057-2a6e07dae15f,3,IL,2020-02-01,2020-02-20 01:30:15,2020-02-20 23:59:59,1261,22.5,0,False
def05177-fb9b-4a29-a057-2a6e07dae15f,4,MS,2020-02-01,2020-02-21 06:58:40,2020-02-21 12:33:25,685,5.58,0,False
def90186-9844-4f57-bc04-07609e1fa64b,1,CA,2023-11-01,2023-11-21 21:06:56,2023-11-21 22:11:43,480,1.08,0,False
def90186-9844-4f57-bc04-07609e1fa64b,2,ND,2023-11-01,2023-11-22 06:32:19,2023-11-22 07:52:44,669,1.34,0,False
def90186-9844-4f57-bc04-07609e1fa64b,3,SC,2023-11-01,2023-11-22 08:58:44,2023-11-22 11:29:25,1253,2.51,0,False
def90186-9844-4f57-bc04-07609e1fa64b,4,VA,2023-11-01,2023-11-22 18:11:08,2023-11-22 20:07:46,1194,1.94,0,False
def90186-9844-4f57-bc04-07609e1fa64b,5,MI,2023-11-01,2023-11-23 05:07:43,2023-11-23 07:12:17,1266,2.08,0,False
def90186-9844-4f57-bc04-07609e1fa64b,6,HI,2023-11-01,2023-11-23 15:20:12,2023-11-23 16:44:58,765,1.41,0,False
defa358a-775e-45d0-98e8-585c852195b4,1,WY,2025-08-01,2025-08-24 21:38:59,2025-08-24 22:32:01,509,0.88,0,False
defa358a-775e-45d0-98e8-585c852195b4,2,KS,2025-08-01,2025-08-25 01:53:30,2025-08-25 02:26:22,339,0.55,0,False
defa358a-775e-45d0-98e8-585c852195b4,3,WV,2025-08-01,2025-08-25 11:15:30,2025-08-25 12:15:30,527,1.0,0,False
df05c5cf-b3c7-4062-be9f-d79d8037c10b,1,AK,2021-04-01,2021-04-18 17:54:45,2021-04-18 18:41:55,416,0.79,0,False
df05c5cf-b3c7-4062-be9f-d79d8037c10b,2,CO,2021-04-01,2021-04-19 04:13:36,2021-04-19 05:58:31,1215,1.75,0,False
df05c5cf-b3c7-4062-be9f-d79d8037c10b,3,UT,2021-04-01,2021-04-19 08:44:49,2021-04-19 10:17:48,773,1.55,0,False
df05c5cf-b3c7-4062-be9f-d79d8037c10b,4,ND,2021-04-01,2021-04-19 12:41:09,2021-04-19 13:41:09,950,1.0,0,False
df107892-aa0a-4fb4-ac95-5d90bb46663a,1,TN,2025-08-01,2025-08-29 13:09:39,2025-08-29 14:36:41,89,1.45,0,False
df127efd-9ba0-46df-9a20-1e6f4831a839,1,UT,2024-11-01,2024-11-14 11:15:49,2024-11-14 14:59:52,281,3.73,0,False
df127efd-9ba0-46df-9a20-1e6f4831a839,2,NJ,2024-11-01,2024-11-14 22:33:19,2024-11-15 02:53:03,362,4.33,0,False
df1420da-a312-4633-b86b-5cd9bef2fe83,1,OK,2024-11-01,2024-11-14 18:47:57,2024-11-15 06:21:13,602,11.55,0,False
df1420da-a312-4633-b86b-5cd9bef2fe83,2,NJ,2024-11-01,2024-11-15 11:51:50,2024-11-16 09:24:09,799,21.54,0,False
df1420da-a312-4633-b86b-5cd9bef2fe83,3,CT,2024-11-01,2024-11-16 09:55:53,2024-11-16 16:52:08,473,6.94,0,False
df18b8d3-2f0c-4c97-92a9-3c3e3b34a819,1,KY,2021-07-01,2021-07-29 20:36:58,2021-07-29 23:44:30,280,3.13,0,False
df18b8d3-2f0c-4c97-92a9-3c3e3b34a819,2,NJ,2021-07-01,2021-07-30 06:12:21,2021-07-30 08:15:20,160,2.05,0,False
df18b8d3-2f0c-4c97-92a9-3c3e3b34a819,3,DE,2021-07-01,2021-07-30 08:58:15,2021-07-30 16:49:52,565,7.86,0,False
df19fec5-9531-4b40-91f2-c64dab364fcf,1,MT,2022-01-01,2022-01-27 12:06:48,2022-01-27 12:15:18,78,0.14,0,False
df1bab72-7509-4fb4-aabe-dab6ba070b39,1,KS,2023-12-01,2023-12-22 03:41:16,2023-12-22 04:10:09,258,0.48,0,False
